id,cast,director
5559,"[""Jerry Seinfeld"", ""Ren\u00e9e Zellweger"", ""Jim Cummings"", ""Matthew Broderick"", ""Patrick Warburton"", ""John Goodman"", ""Chris Rock"", ""Kathy Bates"", ""Barry Levinson"", ""Megan Mullally"", ""Rip Torn"", ""Oprah Winfrey"", ""Michael Richards"", ""Larry King"", ""Larry Miller"", ""David  Moses Pimentel"", ""Chuck Martin"", ""Brian Hopkins"", ""John DiMaggio"", ""Tress MacNeille"", ""Simon J. Smith"", ""Ray Liotta"", ""Sting"", ""Robert Jayne"", ""Carl Kasell""]","Steve Hickner,Simon J. Smith"
49444,[],Jennifer Yuh Nelson
10196,[],M. Night Shyamalan
956,[],J.J. Abrams
117251,"[""Channing Tatum"", ""Jamie Foxx"", ""Joey King"", ""Maggie Gyllenhaal"", ""Richard Jenkins"", ""James Woods"", ""Nicolas Wright"", ""Jimmi Simpson"", ""Michael Murphy"", ""Rachelle Lefevre"", ""Lance Reddick"", ""Matt Craven"", ""Jake Weber"", ""Peter Jacobson"", ""Jason Clarke"", ""Kevin Rankin"", ""Garcelle Beauvais"", ""Falk Hentschel"", ""Romano Orzari"", ""Jackie Geary"", ""Andrew Simms""]",Roland Emmerich
50321,[],Simon Wells
11619,[],"David Bowers,Sam Fell"
266647,"[""Levi Miller"", ""Garrett Hedlund"", ""Hugh Jackman"", ""Rooney Mara"", ""Amanda Seyfried"", ""Nonso Anozie"", ""Kathy Burke"", ""Adeel Akhtar"", ""Cara Delevingne"", ""Paul Kaye"", ""Emerald Fennell"", ""Lewis MacDougall"", ""Tae-joo Na"", ""Jack Charles"", ""Bronson Webb"", ""Kurt Egyiawan"", ""Jack Lowden"", ""Jimmy Vee"", ""Aaron Monaghan""]",Joe Wright
82703,"[""Ty Burrell"", ""Max Charles"", ""Ariel Winter"", ""Allison Janney"", ""Ellie Kemper"", ""Stephen Colbert"", ""Stephen Tobolowsky"", ""Karan Brar"", ""Joshua Rush"", ""Adam Alexi-Malle"", ""Stanley Tucci"", ""Lauri Fraser"", ""Leslie Mann"", ""Lake Bell"", ""Guillaume Aretos"", ""Pat Musick"", ""Dennis Haysbert"", ""Zach Callison"", ""Steve Valentine"", ""Leila Birch"", ""Patrick Warburton"", ""Tom McGrath"", ""Mel Brooks"", ""Cullen McCarthy"", ""Jasper Johannes Andrews"", ""Walt Dohrn"", ""Kim Bubbs"", ""Nicholas Guest"", ""Thomas Lennon"", ""Rob Minkoff"", ""Al Rodrigo"", ""Jess Harnell"", ""Ava Acres"", ""Newell Alexander"", ""Rosemary Alexander"", ""Steve Alterman"", ""Stephen Apostolina"", ""Eva Bella"", ""Blake Bertrand"", ""Mitch Carter"", ""David Cowgill"", ""Jeff Fischer"", ""Donald Fullilove"", ""Jackie Gonneau"", ""Rif Hutton"", ""Molly Jackson"", ""Luisa Leschin"", ""Hope Levy"", ""Scott Menville"", ""Raymond Ochoa"", ""Ben Garant""]",Rob Minkoff
652,[],
80321,"[""Ben Stiller"", ""Sacha Baron Cohen"", ""David Schwimmer"", ""Frances McDormand"", ""Chris Rock"", ""Jada Pinkett Smith"", ""John DiMaggio"", ""Cedric the Entertainer"", ""Jessica Chastain"", ""Bryan Cranston"", ""Martin Short"", ""Paz Vega""]","Conrad Vernon,Eric Darnell,Tom McGrath"
36669,"[""Pierce Brosnan"", ""Halle Berry"", ""Rosamund Pike"", ""Rick Yune"", ""Toby Stephens"", ""John Cleese"", ""Lawrence Makoare"", ""Michael Madsen"", ""Will Yun Lee"", ""Judi Dench"", ""Kenneth Tsang"", ""Emilio Echevarr\u00eda"", ""Mikhail Gorevoy"", ""Colin Salmon"", ""Samantha Bond"", ""Madonna"", ""Rachel Grant"", ""Sim\u00f3n Andreu"", ""Mark Dymond"", ""Vincent Wong"", ""Deborah Moore""]",Lee Tamahori
43074,"[""Melissa McCarthy"", ""Kristen Wiig"", ""Kate McKinnon"", ""Leslie Jones"", ""Chris Hemsworth"", ""Neil Casey"", ""Charles Dance"", ""Michael Kenneth Williams"", ""Cecily Strong"", ""Andy Garc\u00eda"", ""Matt Walsh"", ""Ed Begley Jr."", ""Steve Higgins"", ""Michael McDonald"", ""Karan Soni"", ""Zach Woods"", ""Nate Corddry"", ""Toby Huss"", ""Katie Dippold"", ""Jessica Chaffin"", ""Jamie Denbo"", ""Dave Allen"", ""Steve Bannos"", ""Adam Ray"", ""Bill Murray"", ""Dan Aykroyd"", ""Ernie Hudson"", ""Sigourney Weaver"", ""Annie Potts"", ""Ozzy Osbourne"", ""Al Roker"", ""Rosanna Scotto"", ""Greg Kelly"", ""Daniel Ramis"", ""Sam Richardson"", ""Milana Vayntrub"", ""Bess Rous"", ""Pat Kiernan"", ""Eugene Cordero"", ""Jeanine Ramirez"", ""Tom Yi"", ""Susan Park"", ""Stephen Boss"", ""Robin Shelby"", ""John Milhiser"", ""Ben Harris"", ""Jaime Pacheco"", ""Davey Jones"", ""Ryan Levine"", ""Dan Teicher"", ""Theodore Shapiro"", ""Matteo Borghese"", ""Cheryl Wills"", ""Tony Viveiros"", ""Johnny Higgins"", ""Elizabeth Perkins"", ""Kristen Annese"", ""Stephanie Atkinson"", ""Brian Baumgartner"", ""Amanda Blattner"", ""Chemi Che-Mponda"", ""Kadian Clarke"", ""Mackenzie Hawe"", ""Erin Katrina Hayes"", ""Sigrid Lium"", ""Paige MacLean"", ""Lesley Nicol"", ""Diane Pimentel"", ""Lexie Roth"", ""Stephanie Ann Saunders"", ""Kallie Tabor"", ""Jordan Tofalo"", ""Chaunty Spillane"", ""Chaunty Spillane"", ""Chaunty Spillane""]",
95,[],
608,"[""Tommy Lee Jones"", ""Will Smith"", ""Rip Torn"", ""Lara Flynn Boyle"", ""Johnny Knoxville"", ""Rosario Dawson"", ""Tony Shalhoub"", ""Patrick Warburton"", ""Jack Kehler"", ""David Cross"", ""Colombe Jacobsen-Derstine"", ""Peter Spellos"", ""Michael Bailey Smith"", ""Rick Baker"", ""Michael Jackson"", ""Doug Jones"", ""Derek Mears"", ""Michael Rivkin"", ""Lenny Venito"", ""Howard Spiegel"", ""Alpheus Merchant"", ""Joel McKinnon Miller"", ""Jay Johnston""]",
2310,[],
140300,"[""Jack Black"", ""Bryan Cranston"", ""Dustin Hoffman"", ""Angelina Jolie"", ""J.K. Simmons"", ""Jackie Chan"", ""Seth Rogen"", ""Lucy Liu"", ""David Cross"", ""Kate Hudson"", ""James Hong"", ""Randall Duk Kim"", ""Steele Gagnon"", ""Liam Knight"", ""Wayne Knight"", ""Barbara Dirickson"", ""Al Roker"", ""Willie Geist"", ""Fred Tatasciore"", ""Pax Jolie-Pitt"", ""Kelly Cooney"", ""Stephen Kearin"", ""Mick Wingert"", ""Ming Tsai"", ""April Hong"", ""Knox Jolie-Pitt"", ""Zahara Jolie-Pitt"", ""Shiloh Jolie-Pitt"", ""Jean-Claude Van Damme"", ""Radzi Chinyanganya"", ""Lindsey Russell"", ""Joseph Izzo"", ""Lena Golia"", ""Gus Culligan""]","Jennifer Yuh Nelson,Alessandro Carloni"
56292,[],Brad Bird
81188,[],Peter Ramsey
7552,[],Dean Parisot
616,[],Edward Zwick
147441,[],
13475,[],J.J. Abrams
557,[],
82702,"[""Jay Baruchel"", ""Gerard Butler"", ""Kristen Wiig"", ""Jonah Hill"", ""Cate Blanchett"", ""Djimon Hounsou"", ""Kit Harington"", ""Christopher Mintz-Plasse"", ""T.J. Miller"", ""America Ferrera"", ""Craig Ferguson"", ""Kieron Elliott"", ""Philip McGrade"", ""Andrew Ableson"", ""Gideon Emery"", ""Simon Kassianides"", ""Randy Thom""]",Dean DeBlois
205584,[],Alex Proyas
10048,[],Rob Cohen
13183,[],Zack Snyder
944,[],
1927,"[""Eric Bana"", ""Jennifer Connelly"", ""Sam Elliott"", ""Josh Lucas"", ""Nick Nolte"", ""Paul Kersey"", ""Cara Buono"", ""Stan Lee"", ""Todd Tesen"", ""Celia Weston"", ""Mike Erwin"", ""Lou Ferrigno"", ""Regi Davis"", ""Craig Damon"", ""Daniel Dae Kim"", ""Jesse Corti""]",
72559,"[""Dwayne Johnson"", ""D.J. Cotrona"", ""Adrianne Palicki"", ""Bruce Willis"", ""Ray Park"", ""Channing Tatum"", ""Lee Byung-hun"", ""Elodie Yung"", ""Ray Stevenson"", ""Luke Bracey"", ""Jonathan Pryce"", ""RZA"", ""Arnold Vosloo"", ""Joe Chrest"", ""DeRay Davis"", ""Ravi Naidu"", ""Terry Dale Parks"", ""Grant Goodman"", ""Chip Carriere"", ""Joseph Mazzello""]",
7364,"[""Matthew McConaughey"", ""Pen\u00e9lope Cruz"", ""Steve Zahn"", ""William H. Macy"", ""Lennie James"", ""Lambert Wilson"", ""Rainn Wilson"", ""Glynn Turman"", ""Clint Dyer"", ""Delroy Lindo"", ""Robert Cavanah"", ""Jude Akuwudike"", ""Mark Aspinall"", ""Rakie Ayola"", ""Christopher Bello"", ""Patrick Malahide""]",
2114,"[""Donald Sutherland"", ""Ming-Na Wen"", ""Alec Baldwin"", ""Ving Rhames"", ""Steve Buscemi"", ""Peri Gilpin"", ""James Woods"", ""Jean Simmons"", ""Keith David""]","Hironobu Sakaguchi,Motonori Sakakibara"
1771,[],
36643,"[""Pierce Brosnan"", ""Sophie Marceau"", ""Robert Carlyle"", ""Denise Richards"", ""Robbie Coltrane"", ""Desmond Llewelyn"", ""John Cleese"", ""Maria Grazia Cucinotta"", ""Samantha Bond"", ""Michael Kitchen"", ""Colin Salmon"", ""David Calder"", ""Serena Scott Thomas"", ""Judi Dench"", ""Ulrich Thomsen"", ""Claude-Oliver Rudolph"", ""Patrick Malahide"", ""Omid Djalili"", ""Jeff Nuttall"", ""John Albasiny""]",Michael Apted
8619,[],
50620,[],Bill Condon
65759,"[""Elijah Wood"", ""Robin Williams"", ""Pink"", ""E.G. Daily"", ""Johnny A. Sanchez"", ""Lombardo Boyar"", ""Sof\u00eda Vergara"", ""Common"", ""Hugo Weaving"", ""Brad Pitt"", ""Matt Damon"", ""Carlos Alazraqui"", ""Jeffrey Garcia"", ""Ava Acres"", ""Benjamin Flores Jr."", ""Meibh Campbell"", ""Magda Szubanski"", ""Hank Azaria"", ""Richard Carter"", ""Lee Perry"", ""Jai Sloper"", ""Oscar Beard"", ""Anthony LaPaglia"", ""Danny Mann"", ""Denise Blasor"", ""Roger Narayan""]",George Miller
1724,[],
267935,"[""Ruby Barnhill"", ""Mark Rylance"", ""Rebecca Hall"", ""Jemaine Clement"", ""Bill Hader"", ""Penelope Wilton"", ""Marilyn Norry"", ""Chris Shields"", ""Matt Frewer"", ""Geoffrey Wade"", ""Rafe Spall"", ""Haig Sutherland"", ""John Emmet Tracy"", ""Adam Godley"", ""Daniel Bacon"", ""Paul Moniz de Sa"", ""Alejandro Cuello"", ""\u00d3lafur Darri \u00d3lafsson"", ""Michael Adamthwaite"", ""Gabrielle Rose"", ""Lucia Ryan"", ""Julia Torrance"", ""Graham Curry""]",Steven Spielberg
281957,[],Alejandro González Iñárritu
77950,"[""Ryan Reynolds"", ""Paul Giamatti"", ""Michael Pe\u00f1a"", ""Samuel L. Jackson"", ""Luis Guzm\u00e1n"", ""Bill Hader"", ""Snoop Dogg"", ""Maya Rudolph"", ""Ben Schwartz"", ""Richard Jenkins"", ""Ken Jeong"", ""Michelle Rodriguez""]",
44896,"[""Johnny Depp"", ""Isla Fisher"", ""Ned Beatty"", ""Bill Nighy"", ""Alfred Molina"", ""Abigail Breslin"", ""Claudia Black"", ""Timothy Olyphant"", ""Ray Winstone"", ""Stephen Root"", ""Harry Dean Stanton"", ""Ian Abercrombie"", ""Gil Birmingham"", ""James Ward Byrkit"", ""Blake Clark"", ""Keith Campbell"", ""Beth Grant""]",Gore Verbinski
270946,"[""Tom McGrath"", ""Chris Miller"", ""Christopher Knights"", ""Conrad Vernon"", ""John Malkovich"", ""Benedict Cumberbatch"", ""Ken Jeong"", ""Annet Mahendru"", ""Peter Stormare"", ""Andy Richter"", ""Danny Jacobs"", ""Werner Herzog"", ""Sean Charmatz"", ""Billy Eichner"", ""Stephen Kearin"", ""Ava Acres""]","Eric Darnell,Simon J. Smith"
2503,[],
9502,"[""Jack Black"", ""Dustin Hoffman"", ""Angelina Jolie"", ""Jackie Chan"", ""Lucy Liu"", ""David Cross"", ""Randall Duk Kim"", ""James Hong"", ""Dan Fogler"", ""Ian McShane"", ""Seth Rogen"", ""Michael Clarke Duncan"", ""Wayne Knight"", ""Kyle Gass"", ""JR Reed"", ""Laura Kightlinger"", ""Tanya Haden"", ""Stephen Kearin"", ""Mark Osborne"", ""John Stevenson"", ""Jeremy Shipp"", ""Melissa Cobb"", ""Kent Osborne"", ""Emily Burns"", ""Stephanie Harvey"", ""Riley Osborne""]","Mark Osborne,John Stevenson"
102899,"[""Paul Rudd"", ""Michael Douglas"", ""Evangeline Lilly"", ""Corey Stoll"", ""Bobby Cannavale"", ""Michael Pe\u00f1a"", ""T.I."", ""Anthony Mackie"", ""Wood Harris"", ""Judy Greer"", ""Abby Ryder Fortson"", ""David Dastmalchian"", ""Martin Donovan"", ""Hayley Atwell"", ""John Slattery"", ""Garrett Morris"", ""Gregg Turkington"", ""Rod Hallett"", ""Joe Chrest"", ""Joe Bucaro III"", ""Jean Louisa Kelly"", ""Dax Griffin"", ""Hayley Lovitt"", ""Norma Alvarez"", ""Darcie Isabella Cottrell"", ""Teddy Williams"", ""Carol Anne Watts"", ""Chuck David Willis"", ""Diana Chiritescu"", ""Neko Parham"", ""Onira Tares"", ""Kylen Davis"", ""Zamani Wilder"", ""Jim R. Coleman"", ""Desmond Phillips"", ""Aaron Saxton"", ""Michael A. Cook"", ""Ricki Lander"", ""Rus Blackwell"", ""Johnny Pemberton"", ""Nicholas Barrera"", ""Carlos Aviles"", ""Lyndsi LaRose"", ""Robert Crayton"", ""Ajani Perkins"", ""Jessejames Locorriere"", ""Zack Duhame"", ""Kevin Lacz"", ""Michael Trisler"", ""Daniel Stevens"", ""Alex Chansky"", ""Clay Donahue Fontenot"", ""Michael Jamorski"", ""Casey Pieretti"", ""Antal Kalik"", ""Adam Hart"", ""Reuben Langdon"", ""Todd Schneider"", ""Kevin Buttimer"", ""Danny Vasquez"", ""Anna Akana"", ""Stan Lee"", ""Tom Kenny"", ""Rick Avery"", ""Erik Betts""]",
101299,[],
228161,[],Tim Johnson
74,"[""Tom Cruise"", ""Dakota Fanning"", ""Miranda Otto"", ""Justin Chatwin"", ""Tim Robbins"", ""Camillia Sanes"", ""John Scurti"", ""Morgan Freeman"", ""Takayo Fischer"", ""Yul Vazquez"", ""Ann Robinson"", ""Gene Barry"", ""Daniel Eric Gold"", ""Channing Tatum"", ""Dempsey Pappion"", ""Lisa Ann Walter"", ""Lenny Venito"", ""Rick Gonzalez"", ""David Alan Basche"", ""Roz Abrams"", ""Marlon Young"", ""John Eddins"", ""Amy Ryan"", ""Jim Hanna"", ""James DuMont"", ""Travis Aaron Wade"", ""Columbus Short"", ""Tom Kenny"", ""Ty Simpkins""]",Steven Spielberg
8961,[],
417859,"[""Antonio Banderas"", ""Salma Hayek"", ""Zach Galifianakis"", ""Billy Bob Thornton"", ""Amy Sedaris"", ""Guillermo del Toro"", ""Constance Marie"", ""Mike Mitchell"", ""Rich Dietl"", ""Ryan Crego"", ""Tom Wheeler"", ""Conrad Vernon"", ""Tom McGrath"", ""Bob Joles"", ""Latifa Ouaou"", ""Bob Persichetti"", ""Chris Miller"", ""Jessica Schulte"", ""Nina Barry"", ""Sergio Bruna"", ""Rebecca Davis"", ""Roberto Donati"", ""Jossara Jinaro"", ""Joshua Rush"", ""Julie Wittner""]",Chris Miller
27576,[],Phillip Noyce
86834,[],Darren Aronofsky
17578,"[""Jamie Bell"", ""Andy Serkis"", ""Daniel Craig"", ""Nick Frost"", ""Simon Pegg"", ""Cary Elwes"", ""Mackenzie Crook"", ""Tony Curran"", ""Toby Jones"", ""Daniel Mays"", ""Sebastian Roch\u00e9"", ""Phillip Rhys"", ""Mark Ivanir"", ""Gad Elmaleh"", ""Jacquie Barnbrook"", ""Joe Starr""]",Steven Spielberg
673,[],Alfonso Cuarón
6972,[],
82700,"[""Jaden Smith"", ""Will Smith"", ""Sophie Okonedo"", ""Zo\u00eb Kravitz"", ""Glenn Morshower"", ""Chris Geere"", ""Diego Klattenhoff"", ""David Denman"", ""Lincoln Lewis"", ""Jaden Martin"", ""Sincere L. Bobb"", ""Monika Jolly"", ""Kristofer Hivju"", ""Sacha Dhawan"", ""Matthew Andrews"", ""Isabelle Fuhrman"", ""Darrell Foster"", ""Tiffany E. Green"", ""Jon Mack""]",
10567,"[""D. B. Sweeney"", ""Alfre Woodard"", ""Ossie Davis"", ""Max Casella"", ""Hayden Panettiere"", ""Samuel E. Wright"", ""Julianna Margulies"", ""Peter Siragusa"", ""Joan Plowright"", ""Della Reese""]","Ralph Zondag,Eric Leighton"
181533,"[""Ben Stiller"", ""Rami Malek"", ""Rebel Wilson"", ""Robin Williams"", ""Owen Wilson"", ""Dick Van Dyke"", ""Rachael Harris"", ""Ben Kingsley"", ""Ricky Gervais"", ""Mickey Rooney"", ""Dan Stevens"", ""Skyler Gisondo"", ""Mizuo Peck"", ""Bill Cobbs"", ""Brennan Elliott"", ""Steve Coogan"", ""Patrick Gallagher"", ""Andrea Martin"", ""Alice Eve"", ""Hugh Jackman"", ""Crystal the Monkey"", ""Anjali Jay"", ""Greg LaSalle"", ""Brad Garrett"", ""Regina Taufen"", ""Matt Frewer""]",Shawn Levy
38055,[],Tom McGrath
671,"[""Daniel Radcliffe"", ""Rupert Grint"", ""Emma Watson"", ""Richard Harris"", ""Tom Felton"", ""Robbie Coltrane"", ""Alan Rickman"", ""Maggie Smith"", ""Richard Griffiths"", ""Ian Hart"", ""Fiona Shaw"", ""John Hurt"", ""David Bradley"", ""Matthew Lewis"", ""Sean Biggerstaff"", ""Warwick Davis"", ""Harry Melling"", ""James Phelps"", ""Oliver Phelps"", ""John Cleese"", ""Chris Rankin"", ""Alfie Enoch"", ""Devon Murray"", ""Jamie Waylett"", ""Josh Herdman"", ""Zo\u00eb Wanamaker"", ""Julie Walters"", ""Bonnie Wright"", ""Luke Youngblood"", ""Verne Troyer"", ""Adrian Rawlins"", ""Geraldine Somerville"", ""Elizabeth Spriggs"", ""Nina Young"", ""Terence Bayler"", ""Leslie Phillips"", ""Simon Fisher-Becker"", ""Derek Deadman"", ""Ray Fearon"", ""Eleanor Columbus"", ""Ben Borowiecki"", ""Danielle Tabor"", ""Leilah Sutherland"", ""Emily Dale"", ""Will Theakston"", ""Scot Fearn"", ""Saunders Triplets"", ""Amy Puglia"", ""David Brett"", ""Leila Hoffman"", ""Hazel Showham"", ""Christina Petrou"", ""Gemma Sandzer"", ""Derek Hough"", ""Julianne Hough"", ""Zoe Sugg"", ""Jimmy Vee"", ""Kieri Kennedy""]",
49524,[],Robert Schwentke
22,[],
131631,[],
591,[],
172385,"[""Jesse Eisenberg"", ""Anne Hathaway"", ""Leslie Mann"", ""Jamie Foxx"", ""Andy Garc\u00eda"", ""Bruno Mars"", ""Jemaine Clement"", ""Rodrigo Santoro"", ""Jake T. Austin"", ""Amandla Stenberg"", ""Pierce Gagnon"", ""Rita Moreno"", ""Kristin Chenoweth"", ""Tracy Morgan"", ""Will.i.am"", ""George Lopez"", ""Rachel Crow"", ""Bebel Gilberto"", ""Jason Harris"", ""Natalie Morales"", ""Janelle Monae""]",Carlos Saldanha
36658,[],Bryan Singer
51497,[],
58574,[],Guy Ritchie
18823,[],Louis Leterrier
861,"[""Arnold Schwarzenegger"", ""Sharon Stone"", ""Rachel Ticotin"", ""Ronny Cox"", ""Michael Ironside"", ""Marshall Bell"", ""Roy Brocksmith"", ""Ray Baker"", ""Rosemary Dunsmore"", ""Dean Norris"", ""Debbie Lee Carrington"", ""Lycia Naff"", ""Robert Costanzo"", ""Marc Alaimo"", ""Michael Gregory"", ""Mickey Jones"", ""Robert Picardo"", ""Michael Champion"", ""Mel Johnson Jr."", ""David Knell"", ""Alexia Robinson""]",
1911,[],John McTiernan
49040,"[""Jeremy Renner"", ""Rachel Weisz"", ""Edward Norton"", ""Scott Glenn"", ""Stacy Keach"", ""Joan Allen"", ""Donna Murphy"", ""Albert Finney"", ""Michael Chernus"", ""Oscar Isaac"", ""Corey Stoll"", ""David Strathairn"", ""Michael Papajohn"", ""Dennis Boutsikaris"", ""Sheena Colette"", ""Louis Ozawa Changchien"", ""Corey Johnson"", ""Jennifer Kim"", ""Elizabeth Marvel"", ""Shane Jacobson"", ""Page Leong"", ""Robert Christopher Riley"", ""Zeljko Ivanek"", ""Lou Veloso"", ""Ruby Ruiz"", ""Madeleine Nicolas"", ""Antonette Garcia"", ""Joel Torre"", ""John Arcilla"", ""Faye Yvette McQueen"", ""Rachel Black""]",
415,[],
8871,"[""Jim Carrey"", ""Taylor Momsen"", ""Jeffrey Tambor"", ""Christine Baranski"", ""Bill Irwin"", ""Molly Shannon"", ""Clint Howard"", ""Josh Ryan Evans"", ""Mindy Sterling"", ""Rachel Winfree"", ""Rance Howard"", ""Jeremy Howard"", ""T. J. Thyne"", ""Lacey Kohl"", ""Nadja Pionilla"", ""Suzanne Krull"", ""Anthony Hopkins""]",Ron Howard
435,[],
955,"[""Tom Cruise"", ""Dougray Scott"", ""Thandie Newton"", ""Ving Rhames"", ""Richard Roxburgh"", ""John Polson"", ""Brendan Gleeson"", ""Rade Serbedzija"", ""William Mapother"", ""Dominic Purcell"", ""Mathew Wilkinson"", ""Nicholas Bell"", ""Cristina Brogeras"", ""Kee Chan"", ""Kim Fleming"", ""Anthony Hopkins"", ""Christian Manon""]",
2133,[],Wolfgang Petersen
1979,[],Tim Story
87827,"[""Suraj Sharma"", ""Irrfan Khan"", ""Ayush Tandon"", ""Gautam Belur"", ""Adil Hussain"", ""Tabu"", ""Ayaan Khan"", ""Mohd Abbas Khaleeli"", ""Vibish Sivakumar"", ""Rafe Spall"", ""G\u00e9rard Depardieu"", ""James Saito"", ""Jun Naito"", ""Andrea Di Stefano"", ""Shravanthi Sainath"", ""Elie Alouf"", ""Padmini Ramachandran"", ""T.M. Karthik"", ""Amarendran Ramanan"", ""Hari Mina Bala"", ""Wang Bo-Chieh""]",
1250,"[""Nicolas Cage"", ""Eva Mendes"", ""Wes Bentley"", ""Donal Logue"", ""Sam Elliott"", ""Peter Fonda"", ""Brett Cullen"", ""Matt Long"", ""Raquel Alessi"", ""Tony Ghosthawk"", ""Hugh Sexton"", ""Marcus Jones"", ""Matt Norman"", ""Lawrence Cameron Steele"", ""Eddie Baroo"", ""Jessica Napier"", ""Rebel Wilson"", ""Daniel Fredericsen"", ""Mathew Wilkinson""]",Mark Steven Johnson
324668,[],Paul Greengrass
9471,[],McG
70981,[],
10996,[],Rob Minkoff
68724,"[""Matt Damon"", ""Jodie Foster"", ""Sharlto Copley"", ""Alice Braga"", ""Diego Luna"", ""Wagner Moura"", ""William Fichtner"", ""Faran Tahir"", ""Jose Pablo Cantillo"", ""Maxwell Perry Cotton"", ""Brandon Auret"", ""Josh Blacker"", ""Emma Tremblay"", ""Adrian Holmes"", ""Jared Keeso"", ""Michael Shanks"", ""Carly Pope"", ""Ona Grauer"", ""Terry Chen"", ""Chris Shields"", ""Christina Cox"", ""Derek Gilroy"", ""Talisa Soto"", ""Claire Smithies""]",Neill Blomkamp
2789,"[""Vin Diesel"", ""Thandie Newton"", ""Karl Urban"", ""Colm Feore"", ""Linus Roache"", ""Keith David"", ""Yorick van Wageningen"", ""Nick Chinlund"", ""Alexa Davalos"", ""Roger Cross"", ""Kim Hawthorne"", ""Judi Dench"", ""Mark Gibbon"", ""Terry Chen"", ""Christina Cox"", ""Nigel Vonas"", ""Raoul Ganeev"", ""Alexis Llewellyn"", ""Charles Zuckermann""]",David Twohy
97020,"[""Joel Kinnaman"", ""Gary Oldman"", ""Michael Keaton"", ""Abbie Cornish"", ""Jackie Earle Haley"", ""Michael Kenneth Williams"", ""Jennifer Ehle"", ""Jay Baruchel"", ""Marianne Jean-Baptiste"", ""Samuel L. Jackson"", ""Aimee Garcia"", ""Douglas Urbanski"", ""John Paul Ruttan"", ""Patrick Garrow"", ""K. C. Collins"", ""WBBrown II""]",
7459,"[""Emile Hirsch"", ""Christina Ricci"", ""Matthew Fox"", ""Susan Sarandon"", ""Scott Porter"", ""John Goodman"", ""Ariel Winter"", ""Nicholas Elia"", ""Hiroyuki Sanada"", ""Art LaFleur"", ""Richard Roundtree"", ""Togo Igawa"", ""Nan Yu"", ""Cosma Shiva Hagen"", ""Roger Allam"", ""Nayo Wallace"", ""Rain"", ""Moritz Bleibtreu"", ""Benno F\u00fcrmann"", ""Ralph Herforth"", ""Jana Pallaske"", ""Megan Gay"", ""Yuriri Naka"", ""Narges Rashidi"", ""Fang Yu"", ""Kick Gurry""]","Lilly Wachowski,Lana Wachowski"
42888,[],James L. Brooks
37834,[],
75612,[],Joseph Kosinski
1895,[],George Lucas
1894,[],
585,[],
76170,[],
1893,[],George Lucas
49519,"[""Nicolas Cage"", ""Emma Stone"", ""Ryan Reynolds"", ""Catherine Keener"", ""Cloris Leachman"", ""Clark Duke"", ""Chris Sanders"", ""Randy Thom""]","Chris Sanders,Kirk De Micco"
2395,[],"Thomas Langmann,Frédéric Forestier"
12100,[],John Woo
290595,[],Cedric Nicolas-Troyan
98566,[],Jonathan Liebesman
49047,"[""Sandra Bullock"", ""George Clooney"", ""Ed Harris"", ""Orto Ignatiussen"", ""Phaldut Sharma"", ""Amy Warren"", ""Basher Savage""]",
9619,"[""Pierce Brosnan"", ""Linda Hamilton"", ""Jamie Ren\u00e9e Smith"", ""Jeremy Foley"", ""Elizabeth Hoffman"", ""Charles Hallahan"", ""Grant Heslov"", ""Kirk Trutner"", ""Arabella Field"", ""Tzi Ma"", ""Brian Reddy"", ""Lee Garlington"", ""Bill Bolender"", ""Carole Androsky"", ""Peter Jason"", ""Christopher Murray""]",Roger Donaldson
308531,[],Dave Green
166424,[],
1593,"[""Ben Stiller"", ""Jake Cherry"", ""Carla Gugino"", ""Robin Williams"", ""Dick Van Dyke"", ""Mickey Rooney"", ""Bill Cobbs"", ""Ricky Gervais"", ""Kim Raver"", ""Patrick Gallagher"", ""Rami Malek"", ""Pierfrancesco Favino"", ""Charlie Murphy"", ""Steve Coogan"", ""Mizuo Peck"", ""Owen Wilson"", ""Crystal the Monkey"", ""Paul Rudd"", ""Anne Meara"", ""Brad Garrett"", ""Pat Kiernan""]",
254128,[],
714,"[""Pierce Brosnan"", ""Jonathan Pryce"", ""Michelle Yeoh"", ""Teri Hatcher"", ""Ricky Jay"", ""G\u00f6tz Otto"", ""Joe Don Baker"", ""Vincent Schiavelli"", ""Judi Dench"", ""Desmond Llewelyn"", ""Samantha Bond"", ""Colin Salmon"", ""Geoffrey Palmer"", ""Julian Fellowes"", ""Terence Rigby"", ""Nina Young"", ""Daphne Deckers"", ""Colin Stinton"", ""Al Matthews"", ""Cecilie Thomsen"", ""Mark Spalding"", ""Bruce Alexander"", ""Anthony Green"", ""Christopher Bowen"", ""Andrew Hawkins"", ""Dominic Shaun"", ""Julian Rhind-Tutt"", ""Gerard Butler"", ""Michael Byrne"", ""Pip Torrens"", ""Hugh Bonneville"", ""Jason Watkins"", ""Brendan Coyle"", ""Nadia Cameron-Blakey""]",Roger Spottiswoode
