id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,production_companies,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,cast,director,features_text
1381,The Fountain,MOVIE,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.",2006,,96.0,"[""Drama"", ""Adventure"", ""Science Fiction"", ""Romance""]",[],,"[""Regency Enterprises"", ""Warner Bros."", ""Muse Entertainment Enterprises"", ""Protozoa Pictures"", ""New Regency Pictures""]",,0,0,24.606012,6.8,"[""Hugh Jackman"", ""Rachel Weisz"", ""Ellen Burstyn"", ""Mark Margolis"", ""Stephen McHattie"", ""Fernando Hernandez"", ""Sean Patrick Thomas"", ""Donna Murphy"", ""Ethan Suplee"", ""Richard McMillan"", ""Lorne Brass"", ""Boyd Banks"", ""Kevin Kelsall"", ""Cliff Curtis""]",,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world. Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world. [""Drama"", ""Adventure"", ""Science Fiction"", ""Romance""] [""Drama"", ""Adventure"", ""Science Fiction"", ""Romance""] [""Drama"", ""Adventure"", ""Science Fiction"", ""Romance""] [""Regency Enterprises"", ""Warner Bros."", ""Muse Entertainment Enterprises"", ""Protozoa Pictures"", ""New Regency Pictures""] [""Regency Enterprises"", ""Warner Bros."", ""Muse Entertainment Enterprises"", ""Protozoa Pictures"", ""New Regency Pictures""] [""Hugh Jackman"", ""Rachel Weisz"", ""Ellen Burstyn"", ""Mark Margolis"", ""Stephen McHattie"", ""Fernando Hernandez"", ""Sean Patrick Thomas"", ""Donna Murphy"", ""Ethan Suplee"", ""Richard McMillan"", ""Lorne Brass"", ""Boyd Banks"", ""Kevin Kelsall"", ""Cliff Curtis""] nan The Fountain"
2162,Chill Factor,MOVIE,A store clerk and an ice cream truck driver are thrown together when a dying scientist entrusts them with a deadly chemical kept in ice. This chemical will kill every living thing once it melts. They have to take the chemical codenamed 'Elvis' to the next nearest military base while being chased by terrorists who want it to hold the country for ransom.,1999,,101.0,"[""Action"", ""Comedy"", ""Thriller""]",[],,"[""Warner Bros."", ""Morgan Creek Productions""]",,0,0,3.276912,5.3,[],Hugh Johnson,"A store clerk and an ice cream truck driver are thrown together when a dying scientist entrusts them with a deadly chemical kept in ice. This chemical will kill every living thing once it melts. They have to take the chemical codenamed 'Elvis' to the next nearest military base while being chased by terrorists who want it to hold the country for ransom. A store clerk and an ice cream truck driver are thrown together when a dying scientist entrusts them with a deadly chemical kept in ice. This chemical will kill every living thing once it melts. They have to take the chemical codenamed 'Elvis' to the next nearest military base while being chased by terrorists who want it to hold the country for ransom. [""Action"", ""Comedy"", ""Thriller""] [""Action"", ""Comedy"", ""Thriller""] [""Action"", ""Comedy"", ""Thriller""] [""Warner Bros."", ""Morgan Creek Productions""] [""Warner Bros."", ""Morgan Creek Productions""] [] Hugh Johnson Chill Factor"
127493,Stolen,MOVIE,"A former thief frantically searches for his missing daughter, who has been kidnapped and locked in the trunk of a taxi.",2012,,96.0,"[""Action"", ""Crime"", ""Drama"", ""Thriller""]",[],,"[""Saturn Films"", ""Nu Image Films"", ""Millennium Films""]",,0,0,16.830184,5.1,"[""Nicolas Cage"", ""Malin \u00c5kerman"", ""Josh Lucas"", ""Sami Gayle"", ""Danny Huston"", ""Mark Valley"", ""Michelle Torres"", ""Tanc Sade"", ""Marcus Lyle Brown"", ""M.C. Gainey"", ""Bernadette Ralphs"", ""Emily West"", ""Tom Waite""]",Simon West,"A former thief frantically searches for his missing daughter, who has been kidnapped and locked in the trunk of a taxi. A former thief frantically searches for his missing daughter, who has been kidnapped and locked in the trunk of a taxi. [""Action"", ""Crime"", ""Drama"", ""Thriller""] [""Action"", ""Crime"", ""Drama"", ""Thriller""] [""Action"", ""Crime"", ""Drama"", ""Thriller""] [""Saturn Films"", ""Nu Image Films"", ""Millennium Films""] [""Saturn Films"", ""Nu Image Films"", ""Millennium Films""] [""Nicolas Cage"", ""Malin \u00c5kerman"", ""Josh Lucas"", ""Sami Gayle"", ""Danny Huston"", ""Mark Valley"", ""Michelle Torres"", ""Tanc Sade"", ""Marcus Lyle Brown"", ""M.C. Gainey"", ""Bernadette Ralphs"", ""Emily West"", ""Tom Waite""] Simon West Stolen"
12429,Ponyo,MOVIE,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.",2008,,100.0,"[""Animation"", ""Family""]",[],,"[""Studio Ghibli"", ""The Yomiuri Shimbun"", ""Hakuhodo DY Media Partners"", ""Mitsubishi"", ""Lawson"", ""Walt Disney Company"", ""Taikei Office"", ""Asahi Soft Drinks Company""]",,0,0,39.58676,7.5,[],Hayao Miyazaki,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human. The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human. [""Animation"", ""Family""] [""Animation"", ""Family""] [""Animation"", ""Family""] [""Studio Ghibli"", ""The Yomiuri Shimbun"", ""Hakuhodo DY Media Partners"", ""Mitsubishi"", ""Lawson"", ""Walt Disney Company"", ""Taikei Office"", ""Asahi Soft Drinks Company""] [""Studio Ghibli"", ""The Yomiuri Shimbun"", ""Hakuhodo DY Media Partners"", ""Mitsubishi"", ""Lawson"", ""Walt Disney Company"", ""Taikei Office"", ""Asahi Soft Drinks Company""] [] Hayao Miyazaki Ponyo"
228205,The Longest Ride,MOVIE,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,2015,,128.0,"[""Drama"", ""Romance""]",[],,"[""Fox 2000 Pictures"", ""Temple Hill Entertainment""]",,0,0,41.946523,7.3,[],"George Tillman, Jr.","The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash. The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash. [""Drama"", ""Romance""] [""Drama"", ""Romance""] [""Drama"", ""Romance""] [""Fox 2000 Pictures"", ""Temple Hill Entertainment""] [""Fox 2000 Pictures"", ""Temple Hill Entertainment""] [] George Tillman, Jr. The Longest Ride"
2900,The Astronaut's Wife,MOVIE,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?",1999,,109.0,"[""Drama"", ""Science Fiction"", ""Thriller""]",[],,"[""New Line Cinema"", ""Mad Chance""]",,0,0,20.697556,5.4,[],,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person? When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person? [""Drama"", ""Science Fiction"", ""Thriller""] [""Drama"", ""Science Fiction"", ""Thriller""] [""Drama"", ""Science Fiction"", ""Thriller""] [""New Line Cinema"", ""Mad Chance""] [""New Line Cinema"", ""Mad Chance""] [] nan The Astronaut's Wife"
21311,I Dreamed of Africa,MOVIE,"Inspired by the true story of indomitable Kuki Gallmann, the film tells of a beautiful and inquisitive woman who had the courage to escape from her comfortable yet monotonous life in Italy to start anew in the African wilderness with her son, Emanuele, and her new husband, Paolo. Gallmann faces great danger there but eventually becomes a celebrated conservationist.",2000,,114.0,"[""Romance"", ""Drama"", ""Adventure""]",[],,"[""Columbia Pictures""]",,0,0,1.656695,5.3,"[""Kim Basinger"", ""Vincent P\u00e9rez"", ""Liam Aiken"", ""Daniel Craig"", ""Eva Marie Saint"", ""Lance Reddick"", ""Stephen Jennings"", ""Nick Boraine""]",Hugh Hudson,"Inspired by the true story of indomitable Kuki Gallmann, the film tells of a beautiful and inquisitive woman who had the courage to escape from her comfortable yet monotonous life in Italy to start anew in the African wilderness with her son, Emanuele, and her new husband, Paolo. Gallmann faces great danger there but eventually becomes a celebrated conservationist. Inspired by the true story of indomitable Kuki Gallmann, the film tells of a beautiful and inquisitive woman who had the courage to escape from her comfortable yet monotonous life in Italy to start anew in the African wilderness with her son, Emanuele, and her new husband, Paolo. Gallmann faces great danger there but eventually becomes a celebrated conservationist. [""Romance"", ""Drama"", ""Adventure""] [""Romance"", ""Drama"", ""Adventure""] [""Romance"", ""Drama"", ""Adventure""] [""Columbia Pictures""] [""Columbia Pictures""] [""Kim Basinger"", ""Vincent P\u00e9rez"", ""Liam Aiken"", ""Daniel Craig"", ""Eva Marie Saint"", ""Lance Reddick"", ""Stephen Jennings"", ""Nick Boraine""] Hugh Hudson I Dreamed of Africa"
77875,Playing for Keeps,MOVIE,A former sports star who's fallen on hard times starts coaching his son's soccer team in an attempt to get his life together.,2012,,106.0,"[""Comedy"", ""Romance""]",[],,"[""Evil Twins"", ""Eclectic pictures"", ""Millennium Films""]",,0,0,17.932561,5.4,[],Gabriele Muccino,"A former sports star who's fallen on hard times starts coaching his son's soccer team in an attempt to get his life together. A former sports star who's fallen on hard times starts coaching his son's soccer team in an attempt to get his life together. [""Comedy"", ""Romance""] [""Comedy"", ""Romance""] [""Comedy"", ""Romance""] [""Evil Twins"", ""Eclectic pictures"", ""Millennium Films""] [""Evil Twins"", ""Eclectic pictures"", ""Millennium Films""] [] Gabriele Muccino Playing for Keeps"
192136,Mandela: Long Walk to Freedom,MOVIE,A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa.,2013,,141.0,"[""Drama"", ""History""]",[],,"[""Distant Horizons"", ""Film Afrika Worldwide"", ""Videovision Entertainment"", ""Pathe"", ""Origin Pictures""]",,0,0,15.50957,6.5,"[""Idris Elba"", ""Naomie Harris"", ""Tony Kgoroge"", ""Riaad Moosa"", ""Fana Mokoena"", ""Robert Hobbs"", ""Jamie Bartlett"", ""Lindiwe Matshikiza"", ""Terry Pheto"", ""Deon Lotz"", ""Thapelo Mokoena"", ""Zolani Mkiva"", ""Simo Mogwaza"", ""David Butler"", ""Gys de Villiers""]",Justin Chadwick,"A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa. A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa. [""Drama"", ""History""] [""Drama"", ""History""] [""Drama"", ""History""] [""Distant Horizons"", ""Film Afrika Worldwide"", ""Videovision Entertainment"", ""Pathe"", ""Origin Pictures""] [""Distant Horizons"", ""Film Afrika Worldwide"", ""Videovision Entertainment"", ""Pathe"", ""Origin Pictures""] [""Idris Elba"", ""Naomie Harris"", ""Tony Kgoroge"", ""Riaad Moosa"", ""Fana Mokoena"", ""Robert Hobbs"", ""Jamie Bartlett"", ""Lindiwe Matshikiza"", ""Terry Pheto"", ""Deon Lotz"", ""Thapelo Mokoena"", ""Zolani Mkiva"", ""Simo Mogwaza"", ""David Butler"", ""Gys de Villiers""] Justin Chadwick Mandela: Long Walk to Freedom"
18254,Reds,MOVIE,A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States.,1981,,195.0,"[""Drama"", ""History""]",[],,"[""Barclays Mercantile Industrial Finance"", ""JRS Productions""]",,0,0,4.602185,7.1,[],Warren Beatty,"A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States. A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States. [""Drama"", ""History""] [""Drama"", ""History""] [""Drama"", ""History""] [""Barclays Mercantile Industrial Finance"", ""JRS Productions""] [""Barclays Mercantile Industrial Finance"", ""JRS Productions""] [] Warren Beatty Reds"
881,A Few Good Men,MOVIE,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",1992,,138.0,"[""Drama""]",[],,"[""David Brown Productions""]",,0,0,40.379966,7.1,"[""Tom Cruise"", ""Jack Nicholson"", ""Demi Moore"", ""Kevin Bacon"", ""Kevin Pollak"", ""James Marshall"", ""J. T. Walsh"", ""Kiefer Sutherland"", ""Christopher Guest"", ""J.A. Preston"", ""Matt Craven"", ""Wolfgang Bodison"", ""Xander Berkeley"", ""John M. Jackson"", ""Noah Wyle"", ""Cuba Gooding Jr.""]",Rob Reiner,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep. When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep. [""Drama""] [""Drama""] [""Drama""] [""David Brown Productions""] [""David Brown Productions""] [""Tom Cruise"", ""Jack Nicholson"", ""Demi Moore"", ""Kevin Bacon"", ""Kevin Pollak"", ""James Marshall"", ""J. T. Walsh"", ""Kiefer Sutherland"", ""Christopher Guest"", ""J.A. Preston"", ""Matt Craven"", ""Wolfgang Bodison"", ""Xander Berkeley"", ""John M. Jackson"", ""Noah Wyle"", ""Cuba Gooding Jr.""] Rob Reiner A Few Good Men"
