id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,production_companies,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
10681,WALL·E,MOVIE,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",2008,,98.0,"[""Animation"", ""Family""]",[],,"[""Walt Disney Pictures"", ""Pixar Animation Studios"", ""FortyFour Studios""]",,0,0,66.390712,7.8
5174,Rush Hour 3,MOVIE,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",2007,,91.0,"[""Action"", ""Comedy"", ""Crime"", ""Thriller""]",[],,"[""New Line Cinema""]",,0,0,22.57178,6.1
14161,2012,MOVIE,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",2009,,158.0,"[""Action"", ""Adventure"", ""Science Fiction""]",[],,"[""Columbia Pictures"", ""Centropolis Entertainment"", ""The Mark Gordon Company"", ""Farewell Productions""]",,0,0,45.274225,5.6
17979,A Christmas Carol,MOVIE,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",2009,,96.0,"[""Animation"", ""Drama""]",[],,"[""Walt Disney"", ""ImageMovers""]",,0,0,39.744242,6.6
76757,Jupiter Ascending,MOVIE,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",2015,,124.0,"[""Science Fiction"", ""Fantasy"", ""Action"", ""Adventure""]",[],,"[""Village Roadshow Pictures"", ""Dune Entertainment"", ""Anarchos Productions"", ""Warner Bros.""]",,0,0,85.36908,5.2
258489,The Legend of Tarzan,MOVIE,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",2016,,109.0,"[""Action"", ""Adventure""]",[],,"[""Village Roadshow Pictures"", ""Dark Horse Entertainment"", ""Jerry Weintraub Productions"", ""RatPac-Dune Entertainment"", ""Beagle Pug Films"", ""Riche Productions"", ""Village Roadshow Films North America""]",,0,0,42.741719,5.5
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",MOVIE,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",2005,,143.0,"[""Adventure"", ""Family"", ""Fantasy""]",[],,"[""Walt Disney"", ""Walden Media""]",,0,0,67.391328,6.7
246655,X-Men: Apocalypse,MOVIE,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",2016,,144.0,"[""Science Fiction""]",[],,[],,0,0,139.272042,6.4
155,The Dark Knight,MOVIE,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2008,,152.0,"[""Drama"", ""Action"", ""Crime"", ""Thriller""]",[],,"[""DC Comics"", ""Legendary Pictures"", ""Warner Bros."", ""DC Entertainment"", ""Syncopy""]",,0,0,187.322927,8.2
14160,Up,MOVIE,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",2009,,96.0,"[""Animation"", ""Comedy"", ""Family"", ""Adventure""]",[],,"[""Pixar Animation Studios""]",,0,0,92.201962,7.7
15512,Monsters vs Aliens,MOVIE,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",2009,,94.0,"[""Animation"", ""Family"", ""Adventure"", ""Science Fiction""]",[],,"[""DreamWorks Animation""]",,0,0,36.167578,6.0
1726,Iron Man,MOVIE,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",2008,,126.0,"[""Action"", ""Science Fiction"", ""Adventure""]",[],,"[""Marvel Studios""]",,0,0,120.725053,7.4
44826,Hugo,MOVIE,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",2011,,126.0,"[""Adventure"", ""Drama"", ""Family""]",[],,"[""Paramount Pictures"", ""Infinitum Nihil"", ""GK Films""]",,0,0,32.319043,7.0
8487,Wild Wild West,MOVIE,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,1999,,106.0,"[""Action"", ""Adventure"", ""Comedy"", ""Science Fiction"", ""Western""]",[],,"[""Todman, Simon, LeMasters Productions"", ""Warner Bros."", ""Peters Entertainment"", ""Sonnenfeld Josephson Worldwide Entertainment""]",,0,0,40.748915,5.1
1735,The Mummy: Tomb of the Dragon Emperor,MOVIE,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",2008,,112.0,"[""Adventure"", ""Action"", ""Fantasy""]",[],,"[""Universal Pictures"", ""China Film Co-Production Corporation"", ""Relativity Media"", ""Alphaville Films"", ""Sommers Company, The""]",,0,0,60.034162,5.2
297761,Suicide Squad,MOVIE,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",2016,,123.0,"[""Action"", ""Adventure"", ""Crime"", ""Fantasy"", ""Science Fiction""]",[],,"[""DC Comics"", ""Dune Entertainment"", ""Atlas Entertainment"", ""Warner Bros."", ""DC Entertainment""]",,0,0,90.23792,5.9
2698,Evan Almighty,MOVIE,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,2007,,96.0,"[""Fantasy"", ""Comedy"", ""Family""]",[],,"[""Columbia Pictures"", ""Universal Pictures"", ""Spyglass Entertainment"", ""Shady Acres Entertainment"", ""Original Film"", ""Playtone"", ""Relativity Media""]",,0,0,27.082182,5.3
137113,Edge of Tomorrow,MOVIE,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",2014,,113.0,"[""Action"", ""Science Fiction""]",[],,"[""Village Roadshow Pictures"", ""Warner Bros."", ""Viz Media"", ""Province of British Columbia Production Services Tax Credit"", ""3 Arts Entertainment"", ""RatPac-Dune Entertainment""]",,0,0,79.456485,7.6
9804,Waterworld,MOVIE,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",1995,,135.0,"[""Adventure"", ""Action""]",[],,"[""Universal Pictures"", ""Gordon Company"", ""Davis Entertainment"", ""Licht/Mueller Film Corporation""]",,0,0,44.640292,5.9
14869,G.I. Joe: The Rise of Cobra,MOVIE,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",2009,,118.0,"[""Adventure"", ""Action"", ""Thriller"", ""Science Fiction""]",[],,"[""Paramount Pictures"", ""Spyglass Entertainment"", ""Di Bonaventura Pictures"", ""Hasbro"", ""Kontsept Film Company""]",,0,0,32.852443,5.6
150540,Inside Out,MOVIE,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",2015,,94.0,"[""Drama"", ""Comedy"", ""Animation"", ""Family""]",[],,"[""Walt Disney Pictures"", ""Pixar Animation Studios""]",,0,0,128.655964,8.0
278927,The Jungle Book,MOVIE,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",2016,,106.0,"[""Family"", ""Adventure"", ""Drama"", ""Fantasy""]",[],,"[""Walt Disney Pictures"", ""Walt Disney Studios Motion Pictures"", ""Fairview Entertainment"", ""Moving Picture Company (MPC)""]",,0,0,94.199316,6.7
10138,Iron Man 2,MOVIE,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",2010,,124.0,"[""Adventure"", ""Action"", ""Science Fiction""]",[],,"[""Marvel Studios""]",,0,0,77.300194,6.6
58595,Snow White and the Huntsman,MOVIE,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",2012,,127.0,"[""Adventure"", ""Fantasy"", ""Drama""]",[],,"[""Universal Pictures"", ""Roth Films""]",,0,0,77.178973,5.8
102651,Maleficent,MOVIE,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",2014,,97.0,"[""Fantasy"", ""Adventure"", ""Action"", ""Family"", ""Romance""]",[],,"[""Walt Disney Pictures"", ""Walt Disney Studios Motion Pictures"", ""Roth Films""]",,0,0,110.620647,7.0
